id,nome,indirizzo,provincia,coordinate_lat,coordinate_lon,anno_costituzione,settori_tag,capitale_sociale,valore_produzione,dipendenti,status_attivo
SU01858,DataWorks S.R.L.,"Via Manzoni, 139",Bergamo,45.67505399481586,9.671045914161144,2021,['Cybersecurity'],32869,48743,10,True
SU01859,DigitalWorks S.R.L.,"Via Dante, 43",Milano,45.44608858673784,9.164291677208084,2023,['Automotive Tech'],10000,15793,1,True
SU01860,FutureDynamics S.R.L.,"Via Dante, 32",Bergamo,45.71057556670101,9.667986441227624,2021,"['Intelligenza Artificiale', 'Robotica']",20119,80359,5,True
SU01861,DigitalLab S.R.L.,"Via Milano, 136",Pavia,45.19274507550078,9.14081222286599,2020,['Servizi di Informazione'],38836,9736,1,True
SU01862,DigitalWorks S.R.L.,"Via Brera, 4",Milano,45.45926662866691,9.16099819783961,2025,['IoT'],10000,1611,6,False
SU01863,SmartSystems S.R.L.,"Via Garibaldi, 59",Milano,45.443043503789056,9.181553891685965,2020,['Computer e Prodotti Elettronici'],10000,302541,0,True
SU01864,DataEngine S.R.L.,"Via Brera, 39",Mantova,45.14791842772457,10.789410479328621,2022,"['Automazione Industriale', 'E-commerce', 'Ricerca e Sviluppo']",10000,18866,10,True
SU01865,SmartDynamics S.R.L.,"Via Garibaldi, 105",Milano,45.48245529670686,9.178195999117893,2022,"['Cybersecurity', 'Automotive Tech']",18317,415952,25,True
SU01866,GreenSystems S.R.L.,"Via Garibaldi, 67",Milano,45.46559013622483,9.190317543567037,2023,"['Intelligenza Artificiale', 'Biotecnologie']",10000,224149,3,True
SU01867,FutureAnalytics S.R.L.,"Via Roma, 24",Como,45.80850714073447,9.087334406935124,2020,"['Robotica', 'IoT', 'Salute Digitale']",29256,237631,0,True
SU01868,DigitalVision S.R.L.,"Corso Buenos Aires, 116",Milano,45.47540111068865,9.19603403903776,2023,"['Energia Rinnovabile', 'Marketing Digitale']",188765,69724,1,True
SU01869,DataWorks S.R.L.,"Via Manzoni, 67",Bergamo,45.66879866641369,9.689107107113697,2020,"['Cleantech', 'Automazione Industriale']",22925,18695,2,True
SU01870,DigitalHub S.R.L.,"Via Milano, 4",Milano,45.46529960508557,9.192583479675786,2022,['E-commerce'],10000,1172601,25,True
SU01871,TechLab S.R.L.,"Via Roma, 17",Bergamo,45.686614086322344,9.710621784198715,2024,"['Automotive Tech', 'Fabbricazione Macchinari', 'Cybersecurity']",10000,28707,5,True
SU01872,GreenDynamics S.R.L.,"Via Manzoni, 2",Milano,45.48731800358835,9.193180872094475,2023,"['Fabbricazione Macchinari', 'Salute Digitale']",54461,203887,25,False
SU01873,GreenSolutions S.R.L.,"Via Dante, 138",Milano,45.4466354917577,9.160100880938215,2020,['Automotive Tech'],16018,97049,8,True
SU01874,CyberHub S.R.L.,"Via Brera, 72",Cremona,45.16683933032918,10.027246710832923,2020,['Servizi di Informazione'],18231,2193,0,False
SU01875,GreenHub S.R.L.,"Via Brera, 34",Mantova,45.20460880378212,10.777765490957991,2021,"['Cybersecurity', 'Computer e Prodotti Elettronici']",51077,2007556,10,True
SU01876,GreenSystems S.R.L.,"Via Montenapoleone, 104",Milano,45.45219095186171,9.179242520314597,2022,"['IoT', 'E-commerce']",49779,44566,5,True
SU01877,FutureLab S.R.L.,"Via Roma, 1",Milano,45.44867589080698,9.203840170252164,2021,"['Cleantech', 'Fintech', 'Blockchain']",84830,375207,2,True
SU01878,FutureSolutions S.R.L.,"Via Brera, 9",Bergamo,45.679883548362774,9.661753639227198,2019,"['Software & Consulenza Informatica', 'Blockchain']",10000,208372,3,True
SU01879,InnovaLogic S.R.L.,"Corso Buenos Aires, 47",Milano,45.43956632809486,9.196898494101918,2022,['Fabbricazione Macchinari'],31244,205499,4,True
SU01880,InnovaSystems S.R.L.,"Via Milano, 2",Milano,45.44360621609108,9.178041930505827,2022,['Salute Digitale'],30785,817398,9,True
SU01881,DigitalWorks S.R.L.,"Corso Buenos Aires, 114",Como,45.80214269597549,9.10290299975889,2022,['Ricerca e Sviluppo'],38602,161935,1,True
SU01882,BioSolutions S.R.L.,"Via Milano, 64",Como,45.81517506429643,9.09083508080089,2021,"['Biotecnologie', 'Blockchain', 'IoT']",12305,12512,20,True
SU01883,BioSolutions S.R.L.,"Corso Buenos Aires, 6",Bergamo,45.69380860611215,9.707970653611083,2019,['Cleantech'],359275,694305,0,True
SU01884,SmartLab S.R.L.,"Via Dante, 17",Bergamo,45.6716152370453,9.659928911233123,2022,"['Marketing Digitale', 'Computer e Prodotti Elettronici', 'Fintech']",18336,154473,5,True
SU01885,GreenWorks S.R.L.,"Via Milano, 21",Cremona,45.0816438309226,10.033040365129285,2024,"['Aerospace', 'Marketing Digitale']",10000,73961,1,True
SU01886,DigitalDynamics S.R.L.,"Via Dante, 36",Brescia,45.54024440803814,10.23315664736097,2024,"['Ricerca e Sviluppo', 'Automazione Industriale']",10000,21758,0,True
SU01887,InnovaVision S.R.L.,"Via Milano, 41",Milano,45.450057212051654,9.187450678431173,2023,['E-commerce'],11527,54158,6,True
SU01888,GreenLab S.R.L.,"Via Montenapoleone, 91",Cremona,45.120329182376395,10.02295907176893,2019,"['E-commerce', 'Fintech', 'IoT']",11136,22070,3,True
SU01889,NanoWorks S.R.L.,"Via Dante, 142",Cremona,45.11954606600296,9.997855299964103,2022,['Blockchain'],10000,121607,7,True
SU01890,DataDynamics S.R.L.,"Via Milano, 23",Milano,45.48316323706978,9.186953963569708,2020,['Intelligenza Artificiale'],10000,503080,2,True
SU01891,GreenWorks S.R.L.,"Via Brera, 17",Milano,45.48237415578699,9.194680990829607,2019,['Automazione Industriale'],11764,37143,1,True
SU01892,GreenSystems S.R.L.,"Via Roma, 43",Milano,45.48297328973831,9.175876553993028,2020,"['Intelligenza Artificiale', 'IoT']",12644,340672,1,True
SU01893,NanoSolutions S.R.L.,"Via Montenapoleone, 136",Milano,45.4559228762628,9.183012680802337,2021,['Salute Digitale'],28651,55649,4,True
SU01894,CyberLab S.R.L.,"Via Roma, 61",Bergamo,45.68795225085691,9.675738518849691,2022,['Automazione Industriale'],20219,79584,0,True
SU01895,FutureEngine S.R.L.,"Via Milano, 100",Milano,45.46394003113938,9.182869131794899,2022,['Fabbricazione Macchinari'],10000,162660,0,True
SU01896,CyberHub S.R.L.,"Via Dante, 65",Milano,45.423767949930834,9.19768256796735,2019,"['Biotecnologie', 'Salute Digitale']",37079,3602,1,False
SU01897,DataWorks S.R.L.,"Via Manzoni, 143",Milano,45.47244804670897,9.179689790133722,2024,"['Energia Rinnovabile', 'E-commerce', 'Software & Consulenza Informatica']",17760,191995,2,True
SU01898,InnovaLab S.R.L.,"Via Garibaldi, 31",Milano,45.4944118119254,9.198045716143323,2024,"['Ricerca e Sviluppo', 'Cybersecurity', 'IoT']",64593,101023,1,True
SU01899,BioAnalytics S.R.L.,"Via Dante, 73",Milano,45.4941030485245,9.206552377886151,2020,['Intelligenza Artificiale'],10000,44063,10,True
SU01900,BioSystems S.R.L.,"Via Manzoni, 11",Milano,45.45772356613711,9.181859377549504,2021,"['Energia Rinnovabile', 'Aerospace']",18726,172212,4,True
SU01901,TechVision S.R.L.,"Via Milano, 140",Como,45.83065342381176,9.093737614386034,2022,['Blockchain'],19059,109115,5,True
SU01902,SmartWorks S.R.L.,"Via Brera, 29",Milano,45.481708760987864,9.210111641153917,2021,['Ricerca e Sviluppo'],16547,262304,3,True
SU01903,DataAnalytics S.R.L.,"Via Milano, 125",Cremona,45.138669468517115,10.03011969346319,2022,['Energia Rinnovabile'],10000,19836,1,True
SU01904,BioSystems S.R.L.,"Via Garibaldi, 120",Milano,45.448230935907084,9.21019487792791,2020,"['Energia Rinnovabile', 'Cleantech', 'Software & Consulenza Informatica']",90926,838831,4,True
SU01905,BioWorks S.R.L.,"Via Garibaldi, 67",Sondrio,46.19747460801128,9.83899758907876,2024,['Fabbricazione Macchinari'],26957,787,0,True
SU01906,BioDynamics S.R.L.,"Via Brera, 65",Cremona,45.130705372079774,10.037269781762289,2021,"['IoT', 'Aerospace']",14254,12433,0,True
SU01907,DigitalWorks S.R.L.,"Via Montenapoleone, 35",Milano,45.463912300813526,9.17968769820673,2021,"['Energia Rinnovabile', 'Cleantech']",10000,13687,2,True
SU01908,SmartWorks S.R.L.,"Via Manzoni, 102",Milano,45.46751164258988,9.188861679412854,2023,"['Energia Rinnovabile', 'Fintech']",10527,11875,1,True
SU01909,CyberWorks S.R.L.,"Via Milano, 140",Brescia,45.53663181979762,10.195011713620126,2024,['Ricerca e Sviluppo'],27827,22164,0,True
SU01910,SmartSystems S.R.L.,"Via Brera, 50",Milano,45.49843163686304,9.187216112418014,2022,['Robotica'],10000,39807,5,True
SU01911,SmartVision S.R.L.,"Via Garibaldi, 74",Milano,45.456057350767225,9.18090281062869,2021,"['Energia Rinnovabile', 'Computer e Prodotti Elettronici']",10000,156905,9,True
SU01912,CyberLogic S.R.L.,"Via Roma, 89",Milano,45.43519402695537,9.188206437275477,2021,['Fintech'],12262,47483,1,True
SU01913,DataVision S.R.L.,"Via Milano, 51",Milano,45.47728792606159,9.195236779345294,2019,"['Fabbricazione Macchinari', 'Cybersecurity']",10000,221944,2,True
SU01914,GreenLogic S.R.L.,"Corso Buenos Aires, 114",Milano,45.482381927701965,9.21878624352955,2022,['Cleantech'],10421,931457,3,True
SU01915,CyberWorks S.R.L.,"Via Roma, 102",Milano,45.464869478006854,9.207332125232279,2020,"['Intelligenza Artificiale', 'E-commerce']",10000,81456,2,True
SU01916,BioAnalytics S.R.L.,"Via Dante, 50",Milano,45.4573910247409,9.183195855346062,2022,['Servizi di Informazione'],59244,26872,3,True
SU01917,NanoHub S.R.L.,"Via Garibaldi, 81",Milano,45.46874721756321,9.198367757165707,2024,"['E-commerce', 'Software & Consulenza Informatica']",24273,369631,0,True
SU01918,BioSystems S.R.L.,"Via Brera, 71",Milano,45.44422804924579,9.173464460112685,2024,['Blockchain'],58635,74204,3,True
SU01919,DigitalSystems S.R.L.,"Via Montenapoleone, 42",Milano,45.455743699848874,9.159625303272197,2023,['Biotecnologie'],29781,17464,3,True
SU01920,GreenDynamics S.R.L.,"Via Dante, 52",Milano,45.43228770941937,9.208780230248854,2023,"['Salute Digitale', 'Automotive Tech']",10000,951694,3,True
SU01921,TechSolutions S.R.L.,"Via Garibaldi, 129",Brescia,45.54084315824666,10.243248361765296,2022,"['Aerospace', 'Marketing Digitale']",10000,327528,3,True
SU01922,DataEngine S.R.L.,"Via Garibaldi, 64",Milano,45.448705547100325,9.19312634833246,2021,"['Aerospace', 'IoT']",13060,152704,25,True
SU01923,InnovaHub S.R.L.,"Via Dante, 46",Sondrio,46.18953620226842,9.873549630392453,2025,"['Ricerca e Sviluppo', 'IoT']",10000,38702,1,True
SU01924,SmartLab S.R.L.,"Corso Buenos Aires, 84",Milano,45.42973682607616,9.168359048031935,2023,['Blockchain'],29438,8306,0,True
SU01925,CyberVision S.R.L.,"Via Roma, 36",Pavia,45.16114907875733,9.172333370937821,2022,"['Computer e Prodotti Elettronici', 'Robotica']",11525,127833,0,True
SU01926,CyberWorks S.R.L.,"Via Milano, 27",Milano,45.46783762010478,9.182198775003801,2025,"['Fintech', 'Computer e Prodotti Elettronici', 'Aerospace']",10000,6898,2,True
SU01927,CyberHub S.R.L.,"Via Brera, 106",Milano,45.484856319935105,9.223601230496044,2021,['Aerospace'],11966,108976,1,True
SU01928,FutureAnalytics S.R.L.,"Via Dante, 30",Milano,45.48512190830062,9.188242112839001,2020,"['Salute Digitale', 'Cybersecurity', 'Biotecnologie']",10000,105684,1,True
SU01929,FutureLogic S.R.L.,"Via Brera, 7",Milano,45.42924982823487,9.187296356987536,2024,"['E-commerce', 'Cybersecurity']",81466,7416,30,True
SU01930,InnovaLogic S.R.L.,"Via Milano, 52",Como,45.77702935850562,9.08734053372677,2021,['Biotecnologie'],30074,1902582,1,True
SU01931,InnovaWorks S.R.L.,"Via Montenapoleone, 7",Milano,45.457299276252506,9.164632253113055,2020,"['Aerospace', 'IoT']",27677,64650,1,True
SU01932,CyberEngine S.R.L.,"Via Manzoni, 93",Milano,45.48872761880795,9.171939285823425,2020,['Automazione Industriale'],51863,43911,0,True
SU01933,InnovaLogic S.R.L.,"Via Milano, 130",Milano,45.462877835364914,9.18235590806559,2025,"['Energia Rinnovabile', 'Blockchain']",62519,1298,3,True
SU01934,InnovaEngine S.R.L.,"Corso Buenos Aires, 129",Milano,45.46821187158155,9.173356994046795,2025,['Automotive Tech'],10000,403804,3,False
SU01935,TechVision S.R.L.,"Via Roma, 27",Milano,45.44998734116122,9.199676361936186,2019,"['Servizi di Informazione', 'Marketing Digitale']",10000,574579,1,True
SU01936,BioWorks S.R.L.,"Via Roma, 68",Bergamo,45.70919300929685,9.658270178610982,2022,['Intelligenza Artificiale'],48608,451682,0,True
SU01937,InnovaLab S.R.L.,"Via Garibaldi, 34",Monza e della Brianza,45.58817500191333,9.295009919993612,2025,['Automotive Tech'],10334,257044,0,True
SU01938,TechLogic S.R.L.,"Via Milano, 42",Como,45.80546595406214,9.109161176663541,2022,['Computer e Prodotti Elettronici'],43913,117263,1,True
SU01939,GreenEngine S.R.L.,"Via Montenapoleone, 81",Milano,45.48080394580951,9.218412280148849,2022,"['Cybersecurity', 'Blockchain']",10000,1779446,9,True
SU01940,DataLab S.R.L.,"Via Roma, 143",Milano,45.45072937214133,9.201524826017904,2019,"['Software & Consulenza Informatica', 'Energia Rinnovabile', 'Blockchain']",60383,267189,3,True
SU01941,TechLab S.R.L.,"Corso Buenos Aires, 68",Cremona,45.10892617112594,10.015946549522745,2025,"['Salute Digitale', 'Biotecnologie']",10000,52069,1,True
SU01942,DataEngine S.R.L.,"Corso Buenos Aires, 114",Milano,45.45289142652543,9.163691915647323,2024,"['Ricerca e Sviluppo', 'Automazione Industriale', 'Intelligenza Artificiale']",17494,83390,0,True
SU01943,DigitalLogic S.R.L.,"Via Milano, 49",Milano,45.44961641895647,9.21254370150687,2022,['Ricerca e Sviluppo'],10000,480334,6,True
SU01944,FutureLogic S.R.L.,"Via Dante, 149",Bergamo,45.72498710542425,9.66487677182965,2025,"['Robotica', 'Fintech']",21558,54736,3,True
SU01945,BioLab S.R.L.,"Via Milano, 131",Brescia,45.53532597351962,10.209735319783531,2020,"['E-commerce', 'Cybersecurity']",65587,427029,5,False
SU01946,InnovaSolutions S.R.L.,"Corso Buenos Aires, 143",Milano,45.456105787901336,9.194592178343864,2020,"['Marketing Digitale', 'Computer e Prodotti Elettronici']",142820,450553,4,True
SU01947,GreenHub S.R.L.,"Corso Buenos Aires, 65",Milano,45.44867618977485,9.16176614603826,2019,"['Automazione Industriale', 'Biotecnologie']",10000,336930,10,True
SU01948,BioAnalytics S.R.L.,"Via Roma, 140",Milano,45.465126908629614,9.201296476692088,2023,"['Blockchain', 'Cybersecurity']",25942,110284,3,True
SU01949,GreenLogic S.R.L.,"Via Roma, 48",Mantova,45.16313220733692,10.748627183695334,2020,"['Ricerca e Sviluppo', 'E-commerce']",10000,454918,2,True
SU01950,TechAnalytics S.R.L.,"Via Manzoni, 98",Milano,45.500639536640975,9.232276605754823,2020,['Intelligenza Artificiale'],18751,348608,9,True
SU01951,InnovaLogic S.R.L.,"Via Manzoni, 81",Mantova,45.14287459076149,10.831792686798074,2022,['Cybersecurity'],10000,8209,4,True
SU01952,DataWorks S.R.L.,"Via Roma, 22",Pavia,45.180148628904796,9.182062288629016,2023,['Aerospace'],10000,25045,6,True
SU01953,DigitalVision S.R.L.,"Via Brera, 33",Milano,45.44816416142921,9.204395939019834,2024,"['E-commerce', 'Ricerca e Sviluppo']",345445,240632,3,True
SU01954,DigitalEngine S.R.L.,"Via Brera, 24",Milano,45.447794595181755,9.160239655621053,2024,"['Aerospace', 'Cybersecurity']",10000,9167,4,True
SU01955,TechHub S.R.L.,"Via Brera, 37",Milano,45.4544238957177,9.213581240630198,2019,"['Blockchain', 'Servizi di Informazione', 'Robotica']",33701,425290,1,True
SU01956,GreenAnalytics S.R.L.,"Corso Buenos Aires, 20",Milano,45.465931650737154,9.203272141824808,2019,"['Cleantech', 'Intelligenza Artificiale', 'Computer e Prodotti Elettronici']",19828,38714,0,True
SU01957,BioEngine S.R.L.,"Via Montenapoleone, 50",Milano,45.47851627986615,9.211909650967147,2023,['Marketing Digitale'],18753,26630,2,True
SU01958,FutureLab S.R.L.,"Via Garibaldi, 28",Mantova,45.17157705749742,10.789246386618117,2024,"['Aerospace', 'Salute Digitale', 'Automazione Industriale']",13917,59327,0,True
SU01959,SmartHub S.R.L.,"Via Roma, 69",Brescia,45.55164811686826,10.1743962087571,2021,"['Software & Consulenza Informatica', 'Intelligenza Artificiale', 'Ricerca e Sviluppo']",39865,311641,7,True
SU01960,NanoSolutions S.R.L.,"Via Manzoni, 91",Bergamo,45.706341890562875,9.682474972449956,2021,"['Blockchain', 'Software & Consulenza Informatica']",10000,271246,1,True
SU01961,SmartAnalytics S.R.L.,"Via Milano, 43",Milano,45.46425154677039,9.179360898814819,2022,"['E-commerce', 'Robotica']",20159,321467,1,True
SU01962,BioHub S.R.L.,"Via Roma, 48",Milano,45.46214669755079,9.19726585039816,2021,"['Aerospace', 'Ricerca e Sviluppo']",82138,181558,3,True
SU01963,TechLab S.R.L.,"Via Milano, 141",Milano,45.49011027973792,9.209208403174935,2021,['Fabbricazione Macchinari'],10000,560337,0,True
SU01964,NanoEngine S.R.L.,"Via Garibaldi, 121",Milano,45.46065786865591,9.142734435537449,2023,"['Robotica', 'Energia Rinnovabile']",23234,1519,6,True
SU01965,TechLab S.R.L.,"Corso Buenos Aires, 59",Pavia,45.14091768660538,9.169157016898899,2022,['Fintech'],35900,20812,5,True
SU01966,NanoLab S.R.L.,"Via Manzoni, 85",Milano,45.47946684929435,9.17404742012773,2020,"['Software & Consulenza Informatica', 'Servizi di Informazione', 'Computer e Prodotti Elettronici']",39188,339178,6,True
SU01967,InnovaVision S.R.L.,"Via Dante, 105",Bergamo,45.69628047790164,9.671667087709652,2021,"['Cleantech', 'Biotecnologie']",10000,283150,3,True
SU01968,CyberAnalytics S.R.L.,"Via Manzoni, 74",Milano,45.44114630328696,9.241433923725099,2022,['Intelligenza Artificiale'],15350,225833,5,True
SU01969,TechDynamics S.R.L.,"Via Dante, 2",Brescia,45.56867039167141,10.220150334753178,2021,"['Servizi di Informazione', 'Biotecnologie']",10000,24525,4,True
SU01970,DigitalSolutions S.R.L.,"Via Manzoni, 76",Varese,45.82320203653653,8.843516565273971,2025,['E-commerce'],10000,153204,1,False
SU01971,DataSolutions S.R.L.,"Via Milano, 112",Milano,45.46594002581468,9.175581200146254,2019,['Ricerca e Sviluppo'],10000,31259,7,True
SU01972,GreenEngine S.R.L.,"Via Brera, 115",Milano,45.487638327650544,9.164229576132293,2021,"['Marketing Digitale', 'Energia Rinnovabile']",10000,1690203,4,True
SU01973,SmartSystems S.R.L.,"Via Garibaldi, 79",Milano,45.47556882976984,9.183359188416823,2021,"['Computer e Prodotti Elettronici', 'Fabbricazione Macchinari']",46508,33606,1,False
SU01974,InnovaAnalytics S.R.L.,"Via Garibaldi, 29",Bergamo,45.7160786019925,9.695349392242681,2024,"['Fabbricazione Macchinari', 'Cybersecurity']",162813,2589,1,True
SU01975,GreenSolutions S.R.L.,"Corso Buenos Aires, 115",Milano,45.486963130224034,9.181445024123985,2021,"['Servizi di Informazione', 'Cybersecurity']",10000,75232,1,True
SU01976,DataWorks S.R.L.,"Via Brera, 77",Milano,45.48445498179304,9.19919568841792,2024,"['Intelligenza Artificiale', 'Software & Consulenza Informatica']",27493,277233,10,True
SU01977,InnovaAnalytics S.R.L.,"Via Garibaldi, 31",Bergamo,45.70679636792824,9.649794238281489,2021,['Servizi di Informazione'],14935,34477,6,True
SU01978,FutureHub S.R.L.,"Via Milano, 133",Como,45.79815222269121,9.08281481691527,2022,"['Intelligenza Artificiale', 'Blockchain', 'Robotica']",12540,234486,3,True
SU01979,SmartAnalytics S.R.L.,"Corso Buenos Aires, 61",Milano,45.46359939163975,9.205555837116101,2021,"['Salute Digitale', 'Cybersecurity', 'Aerospace']",15922,364692,5,True
SU01980,GreenVision S.R.L.,"Via Manzoni, 133",Milano,45.45741847950807,9.207351382270584,2019,['Aerospace'],10000,1499701,3,True
SU01981,CyberWorks S.R.L.,"Via Montenapoleone, 7",Milano,45.4813943943689,9.176104477799226,2020,['Automazione Industriale'],10000,75015,10,True
SU01982,InnovaHub S.R.L.,"Via Montenapoleone, 92",Milano,45.43171412624674,9.20706576673273,2020,"['Intelligenza Artificiale', 'Automotive Tech', 'Software & Consulenza Informatica']",10000,56221,8,True
SU01983,SmartSystems S.R.L.,"Via Milano, 76",Milano,45.44594588172778,9.227448805471486,2022,"['Blockchain', 'Fabbricazione Macchinari']",10000,204104,4,True
SU01984,GreenEngine S.R.L.,"Via Garibaldi, 19",Bergamo,45.693568094117154,9.68666540510294,2019,"['Software & Consulenza Informatica', 'Fabbricazione Macchinari']",33412,4316494,30,True
SU01985,DataHub S.R.L.,"Via Montenapoleone, 95",Milano,45.47127763102488,9.192728000122557,2024,"['Marketing Digitale', 'Servizi di Informazione', 'Robotica']",10000,24746,6,True
